cust_id,balance,purchases,installments_purchases,cash_advance,credit_limit,payments,minimum_payments,fraud
C10388,7957.017218,0,0,4909.937494,9000,677.144841,27631.45072,0
C10389,79.189929,699.12,699.12,0,2500,697.977603,183.858351,0
C10390,497.908027,245.39,245.39,0,4000,328.796655,165.308304,0
C10391,681.95925,98,0,0,4000,192.369983,221.375942,0
C10392,1535.248256,857.36,0,0,6550,3239.629759,411.871046,0
C10393,1508.513765,2747.12,1500,246.046033,5000,4730.374245,481.558276,0
C10394,11209.37076,11147.33,10009.93,2728.576925,11000,7932.77402,17494.90735,1
C10395,201.3504,600,600,0,1000,249.066308,184.776562,0
C10396,2502.264409,0,0,2368.872642,10000,541.308981,724.956358,0
C10397,4543.789386,255.12,250.12,0,8500,1703.332126,1121.510137,0
C10398,918.342234,1221.53,41.53,1078.788118,1200,1421.035206,106.039362,0
C10399,5066.744231,0,0,1974.503664,13000,1336.016317,1606.963379,0
C10400,2259.431829,780.64,580.99,1227.555485,3500,663.553502,483.836254,0
C10401,437.789873,1532.1,1309.1,0,5000,1834.368953,212.770698,0
C10402,2025.162877,778.33,778.33,0,2000,1411.329676,1430.50774,0
C10403,3770.560441,964.06,704.06,5140.287889,6000,565.71913,864.1732459,0
C10404,140.730723,1667.13,603.99,0,13000,1669.260634,208.701639,0
C10405,5523.999416,0,0,4087.167822,8000,0,864.1732459,0
C10406,3298.692478,1088.83,570.44,0,9000,6862.520735,994.384835,0
C10407,150.699542,648.64,318.64,0,2500,0,864.1732459,0
C10408,1874.843394,0,0,120.178123,2100,444.783009,671.420908,0
C10409,3024.629054,0,0,2171.139178,4500,4226.578611,691.692633,0
C10410,154.641707,1897.92,1800,0,13500,5563.437084,248.700571,0
C10411,1322.057239,0,0,76.260896,6200,802.038512,291.307669,0
C10412,62.287137,1263.29,983.3,0,9500,1356.425369,179.894243,0
C10413,16.581535,200,200,0,1200,0,864.1732459,0
C10414,4664.023286,340,0,3510.115735,6000,2162.141639,2009.821743,0
C10415,318.03434,1277.58,1277.58,0,7000,552.734714,173.336309,0
C10416,681.615445,4117.24,3827.24,0,6000,4561.589382,199.730537,0
C10417,9335.31417,226.23,0,0,15000,1885.239981,4980.192685,0
C10418,6404.955912,3970.8,1703.8,0,7500,3879.252512,1868.983718,0
C10419,133.405494,1346.9,318.9,0,8000,1369.437449,98.678839,0
C10420,1403.597712,1050.83,982.93,4083.515108,5000,4673.520993,982.544984,0
C10421,469.878834,1364.99,1300,284.754535,2000,1849.10398,263.163209,0
C10422,1452.437463,0,0,114.918715,1500,331.670616,479.771774,0
C10423,3737.175713,0,0,3017.170336,4500,0,864.1732459,0
C10424,6032.740391,7553.48,4909.95,0,13500,5377.338091,1365.123434,0
C10425,1692.755487,570.16,570.16,2817.05225,9000,6124.31525,362.970189,0
C10426,3534.253718,566.28,135.27,3888.756412,4000,1298.823687,858.977427,0
C10427,654.574445,0,0,2819.60583,8000,422.878799,269.178995,0
C10428,1648.721384,0,0,39.646806,1800,357.836436,631.106468,0
C10429,6822.877573,137.34,0,4815.112874,10000,1874.954894,1716.092764,0
C10430,8647.057641,0,0,5105.254316,10000,2052.533488,1886.223361,0
C10431,5055.582822,0,0,3435.737817,9000,6918.272206,1035.039239,0
C10432,4245.550244,332.82,332.82,6649.712062,5000,5810.994681,1284.011712,0
C10433,541.915572,1377.72,0,0,2500,182.177646,200.759856,0
C10434,4855.340797,0,0,1886.470361,6000,2996.735376,1855.766226,0
C10435,981.643409,0,0,1462.32354,1500,2008.971745,277.582819,0
C10436,7057.658848,360.7,0,6517.541812,8000,5147.693822,2610.053885,0
C10437,4264.307261,222.64,222.64,249.298208,4500,1017.241855,1225.908506,0
C10438,4503.390811,1634.74,258.74,94.837161,13000,1094.345336,1194.234398,0
C10439,969.294446,0,0,340.249539,1200,591.853821,204.676682,0
C10440,4479.115547,759.15,0,2493.111705,6000,994.500495,1384.111493,0
C10441,37.753941,243.36,0,0,1800,546.417272,134.985783,0
C10442,7386.704481,0,0,10713.8746,10500,7566.577763,1943.431564,0
C10443,1265.805627,0,0,2820.528417,2500,1370.235544,373.893161,0
C10444,598.78776,519,519,0,4500,621.255763,210.248259,0
C10445,3143.928913,3055.87,0,0,4500,2198.293667,784.387878,0
C10446,5580.530306,2470.4,2012.67,1652.878895,9500,3340.041274,3024.949485,0
C10447,576.635957,1671.6,1191.6,0,1800,1021.907217,179.585842,0
C10448,51.818382,903.36,0,0,15000,538.841222,41.302445,0
C10449,1036.595935,0,0,193.738137,1200,274.653536,327.072615,0
C10450,21.12921,229.5,175.5,0,3150,423.206638,157.471831,0
C10451,1534.969344,1476.19,0,0,2500,1493.919986,382.989143,0
C10452,4994.04832,2506.89,0,0,8500,1230.219396,1646.973276,0
C10453,4700.106602,2570,2077.54,124.563782,4500,3259.958288,5620.295192,0
C10454,9601.071318,238.34,238.34,4809.11955,15000,1194.510762,1206.257247,0
C10455,1207.888199,1342.36,304.4,1738.109478,4000,288.883026,312.026316,0
C10456,87.442862,786.32,600,0,7500,881.284581,97.186371,0
C10457,123.394089,1450.68,1450.68,0,6000,1583.421932,137.826186,0
C10458,395.052994,1239.46,487.18,0,1500,401.217047,177.766827,0
C10459,1715.459275,96.75,62.1,19.141227,1800,452.225512,411.612521,0
C10460,1492.039988,4106.15,1417.69,734.816479,12000,9678.173119,606.899183,0
C10461,636.669685,2022.38,130,0,6000,939.306791,301.000749,0
C10462,223.772475,3654.08,3362.67,0,2500,3301.334578,180.338402,0
C10463,1122.603377,883.73,426.11,0,3000,632.062443,568.410749,0
C10464,805.131074,795.54,628.14,418.482499,1700,1804.065076,261.258072,0
C10465,869.001444,0,0,278.591282,1200,541.101815,286.374289,0
C10466,4458.055159,0,0,2806.959645,7500,1088.755323,1189.693931,0
C10467,2070.069187,1382.57,304.82,0,2400,1580.0815,466.772558,0
C10468,52.229659,565.5,565.5,101.137379,8500,2768.795805,199.803721,0
C10469,6426.639738,4462.86,1646.4,4599.625146,11800,1793.043228,3101.01703,0
C10470,206.596865,1726.67,0,978.9806305,6000,4804.383296,128.834658,0
C10471,5810.748774,217,0,12377.36037,9000,10428.37611,1599.353926,0
C10472,3872.605467,0,0,1483.933054,4000,1067.405461,911.08543,0
C10473,2597.400267,1748.73,1230.29,0,6500,2497.488126,1584.520204,0
C10474,1481.43247,0,0,149.36039,1800,586.426259,494.954634,0
C10475,1135.53683,50.98,50.98,0,1200,320.592941,385.347014,0
C10476,3430.981532,378.04,378.04,0,11300,4315.936534,4483.503862,0
C10477,4102.599015,1483.12,397.93,1992.715742,5000,1357.36111,1919.690041,0
C10478,150.952465,6407.67,2682.34,0,14500,3484.429075,108.937025,0
C10479,3170.537693,0,0,1161.103112,3500,547.23924,1111.251287,0
C10480,911.281862,70,0,0,8500,566.292758,218.497636,0
C10481,45.753138,449.96,449.96,0,7000,1023.209164,127.78905,0
C10482,456.648662,3355.33,1050,0,6500,2087.871747,207.584121,0
C10483,198.035504,0,0,14371.78789,10000,14481.46544,19.492021,0
C10484,473.840442,0,0,818.124484,3000,142.286073,164.391437,0
C10485,285.813075,3220.09,278.7,0,15000,826.764555,212.075152,0
C10486,204.329381,6558.55,0,0,7000,5872.707939,169.703195,0
C10487,3690.177649,0,0,1328.643945,4000,1006.358943,1819.542692,0
C10488,327.445978,4305.05,1399.34,0,9500,4030.061017,197.534405,0
C10489,6856.045926,262.1,0,3053.777459,13000,1629.239381,1998.044046,0
C10490,155.644239,1626.83,797.98,0,13000,1924.101393,123.522314,0
C10491,4263.008734,3522.57,2040.57,2485.845274,6000,1165.621928,1520.54755,0
C10492,10249.71178,0,0,2438.356719,18000,2662.365409,2539.198217,0
C10493,813.185305,8194.05,913.78,0,6000,7069.804042,216.277252,0
C10494,911.893997,1604.8,77.5,1302.014616,4500,191.366024,307.812023,0
C10495,3563.23692,709.9,100,779.264494,7000,826.576112,817.39586,0
C10496,12478.17286,174,0,3269.418821,14000,3251.190662,3872.099498,0
C10497,2061.27937,0,0,554.11523,4500,552.713988,585.776445,0
C10498,1556.376158,0,0,655.037683,1700,1076.722225,1206.741644,0
C10499,126.207012,913,913,0,7500,1718.487894,140.181283,0
C10500,2516.753364,606.62,7.67,0,2750,1043.617154,1342.522124,0
C10501,1199.942209,1447.01,1140.7,49.912813,2400,642.723723,457.255269,0
C10502,13479.28821,41050.4,426.34,0,17000,36066.75068,15914.48462,1
C10503,80.062693,727.27,0,0,20000,822.928249,206.656437,0
C10504,839.897907,1869.88,1054.77,0,4000,999.235386,280.393252,0
C10505,128.175207,182.94,182.94,0,5000,1391.649702,186.774371,0
C10506,47.6368,379.28,379.28,0,2500,641.943628,156.644197,0
C10507,1529.206464,874.94,874.94,0,1500,716.241063,1502.744095,0
C10508,2643.343414,26402.39,4145,0,16500,24529.27662,534.032339,1
C10509,2924.757622,0,0,281.044645,3000,677.649435,1187.962476,0
C10510,5036.870531,1752.15,187.99,1072.351863,10300,1489.597574,1549.64691,0
C10511,32.042424,400.41,489.39,0,4500,353.570259,132.13182,0
C10512,2549.128288,13771.63,9268.32,0,14500,16826.42443,451.636081,0
C10513,3718.606699,1172.68,0,10372.8492,9500,4820.842925,760.028047,0
C10514,4914.325665,1653.6,1300,1442.395734,5000,3410.253378,3451.70216,0
C10515,1191.584153,4238.79,2018.4,0,10500,3528.728592,287.515344,0
C10516,98.420888,907.37,0,0,10000,908.907467,184.723457,0
C10517,1534.891604,0,0,2614.626296,3000,304.984801,427.594038,0
C10518,675.117139,0,0,6523.780195,12500,0,864.1732459,0
C10519,43.42718,569.34,569.34,0,16500,758.421856,163.044353,0
C10520,1874.601636,305.78,305.78,0,1500,518.757481,19977.00572,0
C10521,15258.2259,529.3,0,4100.891579,19000,2051.14647,3905.740148,0
C10522,4497.213951,2001.19,1790.76,0,4500,3058.768463,5067.863223,0
C10523,986.149218,0,0,2955.030338,3000,832.894753,706.541302,0
C10524,257.997181,1020.47,835.47,0,6500,1099.15757,163.155119,0
C10525,4507.733288,4754.32,1117.79,0,9500,1924.73689,957.077692,0
C10526,1117.635883,0,0,97.200877,1200,308.089987,361.250401,0
C10527,5083.397311,331.95,0,10384.82416,8000,4453.691497,1088.959964,0
C10528,3649.559565,1490,0,8824.695802,12500,573.307364,747.486806,0
C10529,77.45581,558.28,287.76,0,8000,601.746596,149.982513,0
C10530,1362.418281,1477.44,577.44,451.968387,1500,559.095981,1058.84479,0
C10531,189.12074,1051.1,1051.1,0,3000,1301.155857,168.227161,0
C10532,2374.663583,2242.26,1019.3,228.465161,2850,2073.374513,874.422722,0
C10533,1112.070216,179.24,120.24,0,4000,217.546584,368.652894,0
C10534,2569.379868,972.65,809.7,1390.367155,5500,807.047622,590.361005,0
C10535,2883.906333,4620.34,319.92,0,7500,6476.333335,1090.368608,0
C10536,71.046063,1023.8,0,0,20000,5872.895164,116.063003,0
C10537,3366.051663,6344.3,1905.5,0,12000,2890.901993,694.340138,0
C10538,7190.047748,1549.61,0,3269.100834,17500,1727.425472,864.1732459,0
C10539,68.039722,734.11,0,0,5000,1537.307484,102.554198,0
C10540,5066.461251,2274.21,991.36,2854.551358,5000,5174.255034,6174.387335,0
C10541,2454.610005,1635.69,1635.69,486.813976,3000,1442.488419,1113.097672,0
C10542,64.329876,627.03,145,0,6000,1513.704151,112.874987,0
C10543,1284.63314,55.5,55.5,5406.459348,3000,3432.757202,421.385587,0
C10544,76.93561,277,0,0,8500,814.605178,109.433095,0
C10545,950.563525,7479.95,0,0,15000,7521.226078,319.437528,0
C10546,5178.179489,3937.59,1331.17,0,9500,1248.498168,1143.849403,0
C10547,531.455619,6300.4,0,0,16500,4924.941312,182.288774,0
C10548,263.6992,1856.64,1856.64,0,1800,1591.559543,1991.577214,0
C10549,492.070146,4924.41,0,0,10500,3430.597877,149.408227,0
C10550,1034.660626,1308.11,0,234.602843,1500,236.764555,207.007715,0
C10551,11547.52001,49039.57,8278.32,558.166886,22500,46930.59824,2974.069421,1
C10552,8997.488544,4604.72,584.39,1854.533843,9000,4201.889848,7060.930982,0
C10553,9149.4096,227.8,0,5583.937965,9500,6710.905443,6510.915661,0
C10554,1296.922119,2327.49,0,1873.271885,6000,2322.412643,360.670758,0
C10555,1758.979585,1199,0,8552.910316,6750,11634.38713,422.041626,0
C10556,194.493602,1174.76,1174.76,0,4500,1280.294998,203.755356,0
C10557,3294.37955,0,0,2546.891416,4000,1084.059239,1228.291582,0
C10558,5404.202992,469,183,8005.22508,7000,2676.467444,1468.475204,0
C10559,5484.800476,0,0,1239.217984,6000,2060.020446,1306.960035,0
C10560,181.463092,133.39,0,219.143859,2500,168.425788,169.473399,0
C10561,1311.732049,10700.63,7787.98,0,6000,9853.313787,280.014823,0
C10562,542.218074,0,0,1074.741949,1500,1328.855136,189.52525,0
C10563,1029.101022,49.1,49.1,0,1000,59.924534,8269.955787,0
C10564,1202.975648,11313.77,1180.07,0,6000,10718.04224,281.611634,0
C10565,1095.379426,0,0,282.895246,1200,432.048813,256.494357,0
C10566,4546.766836,3525.37,3525.37,0,15000,14083.96809,1442.933291,0
C10567,28.934197,258.74,0,0,12000,502.486404,105.034384,0
C10568,3457.086184,2448.6,2448.6,0,1700,227.514473,38512.12477,0
C10569,23.290641,293.99,99,0,12500,287.796655,93.027601,0
C10570,9559.783145,709,0,771.711794,10500,2447.227264,2042.09446,0
C10571,2154.175363,1628.07,0,0,5000,654.505745,507.655831,0
C10572,2627.184835,0,0,3216.192328,3150,394.285767,10636.14839,0
C10573,2689.586312,0,0,2224.68646,7000,809.880619,663.360789,0
C10574,11.890862,165,0,0,15000,0,864.1732459,0
C10575,3452.538704,11681.64,0,0,10500,8145.713972,1198.614519,0
C10576,1068.031748,98.97,98.97,0,2500,3594.989864,445.215577,0
C10577,7295.920263,0,0,721.214369,7500,1984.351035,3082.801095,0
C10578,7975.19143,1142.15,124.5,2652.115823,9000,2079.521171,2902.18515,0
C10579,1866.608592,1494.5,0,0,8500,2031.589282,462.41515,0
C10580,259.467265,646.24,0,0,10000,540.021578,183.086463,0
C10581,1298.191599,0,0,2052.835555,3500,3009.926784,505.965923,0
C10582,313.387813,3608.88,1484.13,0,15000,2419.651857,182.527745,0
C10583,7088.358802,0,0,3118.050456,7500,4539.526102,2183.319473,0
C10584,4458.045588,0,0,2846.034435,5000,985.516901,1708.136351,0
C10585,2690.771926,12465.21,2659.48,0,13000,9290.702248,653.194444,0
C10586,15244.74865,7823.74,258.93,2621.049473,19000,11123.40918,4467.520244,1
C10587,0.327199,24.64,0,0,1800,45.640106,26.849523,0
C10588,2492.726282,27957.68,4924.71,0,9000,27255.00752,537.372671,1
C10589,47.424621,372,98.4,978.9806305,4000,662.401178,149.47264,0
C10590,4114.723127,1841.62,384.68,4004.273974,7500,7780.322889,950.496396,0
C10591,2450.031338,1678.07,853.86,0,6500,682.930065,512.073385,0
C10592,8781.831676,11674.64,2273.68,0,16000,10377.3612,2372.97281,0
C10593,1642.024936,2094.38,0,0,4500,576.699993,556.378998,0
C10594,2739.836747,0,0,2970.288928,3000,3418.06811,1384.882852,0
C10595,1946.447038,411.38,0,99.078081,2500,1403.266638,513.547978,0
C10596,9.962695,99.19,99.19,0,4000,209.014647,147.337498,0
C10597,394.269079,525,0,2003.827851,2500,3747.367504,82.631551,0
C10598,5935.917803,1956.06,178.92,0,11500,1553.147417,1338.082337,0
C10599,266.588825,1750.51,235.05,239.188373,3500,2103.253278,193.898848,0
C10600,917.732846,18.41,18.41,0,1000,1407.291593,424.623595,0
C10601,3183.529482,386.12,0,3715.643596,4000,4441.185925,752.309324,0
C10602,2071.736764,0,0,978.9806305,2100,553.00439,570.229181,0
C10603,6980.581442,0,0,11549.11174,14500,1498.338478,1536.151742,0
C10604,724.261595,625.46,427.06,0,7500,721.081023,234.277687,0
C10605,2469.665655,963.13,0,0,7000,566.87028,639.521888,0
C10606,202.190447,2011.81,0,0,2100,3144.544042,165.070133,0
C10607,6787.661776,99.5,99.5,7726.511679,8000,1775.13958,2293.582697,0
C10608,107.298227,1084.09,1084.09,0,8000,1515.629124,152.094041,0
C10609,3946.876897,207,207,1546.727807,8500,1494.101923,886.539252,0
C10610,1246.393805,1757.47,850.42,0,5000,1254.376139,309.542834,0
C10611,7155.328723,3837.59,1977.41,14811.68818,9500,17739.94594,2500.582848,1
C10612,2147.939753,117.57,0,1022.23072,8000,5441.876882,542.296729,0
C10613,32.612745,1223.41,454,0,6000,1222.343069,129.304142,0
C10614,5380.796813,1710.24,892.92,2292.800636,6000,1572.990843,3215.771919,0
C10615,3419.661676,11.06,0,1261.347779,4000,745.984976,1243.56477,0
C10616,8900.194109,0,0,4849.693752,12000,2430.864139,2452.882838,0
C10617,837.950585,8273.18,5368.29,0,7000,7883.621179,208.069929,0
C10618,2113.098241,619.93,619.93,1958.668173,4000,529.829894,508.775831,0
C10619,16.371699,190,190,0,4000,322.114468,139.674841,0
C10620,3774.063585,7680.08,2629.11,0,11500,2529.085319,1256.196236,0
C10621,1088.031913,9734.63,5978.62,0,8500,8571.945329,204.762568,0
C10622,2.175751,0,0,136.662804,3000,278.731912,56.686755,0
C10623,5248.392421,8403.17,933.47,3141.100688,13000,8495.972927,1183.069705,0
C10624,9.581344,118.6,48.6,0,3300,117.780082,56.500841,0
C10625,3123.339488,11202.09,272.56,0,7500,8317.163283,887.495688,0
C10626,1670.928797,794.52,0,0,1750,1083.625844,1196.302503,0
C10627,537.389322,1704.22,1553.72,0,1500,679.888456,160.592311,0
C10628,1803.955439,1044.43,243.08,103.174612,5000,1068.805913,518.001095,0
C10629,2394.126386,3651.59,2106.8,2420.908491,4500,6925.337419,1646.768053,0
C10630,544.879717,6477.6,3176,0,7500,6381.236136,235.661045,0
C10631,288.474257,1025.03,1025.03,0,2800,1148.409463,183.177287,0
C10632,1434.097191,0,0,1866.841949,2400,2361.929133,390.202217,0
C10633,79.554406,472.71,0,0,16000,563.830183,108.579632,0
C10634,2134.513436,733.35,654.75,5716.149236,3000,6801.933334,1017.637027,0
C10635,4925.502001,3050.72,2061.58,10901.29827,11500,21320.89625,3913.712987,0
C10636,62.32157,601.35,133.35,0,7000,704.075312,161.420141,0
C10637,1062.752143,0,0,496.76383,1200,720.3446,369.566083,0
C10638,5347.377116,0,0,9671.336737,10500,3239.303839,3614.801495,0
C10639,8.555864,0,0,75.612993,5000,74.218884,96.13968,0
C10640,164.649775,1764.86,615.52,0,10000,1768.463643,212.73674,0
C10641,299.765294,2352.2,1215.5,0,6500,2671.279796,185.468819,0
C10642,3725.636832,0,0,516.029064,4000,1221.274221,1537.255049,0
C10643,306.877248,3877.85,1694.29,0,12500,3639.443058,205.024983,0
C10644,14411.95798,5958.17,2796.71,0,15000,7839.750264,8096.79502,0
C10645,1759.969888,5969.33,2214.09,1777.022586,16500,7272.999505,445.131364,0
C10646,1482.235539,14604.87,12128.94,978.9806305,15500,14462.63056,340.717801,1
C10647,6014.806806,433.63,0,2433.987199,7000,1534.75789,1663.455756,0
C10648,5619.157028,2790.76,241.51,0,14000,1778.284067,1355.651702,0
C10649,365.12275,571.32,571.32,4961.005282,4000,5308.488824,216.48223,0
C10650,1728.079372,0,0,1662.824051,1800,141.505315,10592.53719,0
C10651,1043.249828,281.25,281.25,1361.24762,1200,634.96657,965.13244,0
C10652,2571.925816,1701.9,1237,1089.064313,3000,710.210734,684.951673,0
C10653,7760.5254,14332.92,3743.95,0,16000,7116.531862,2117.186083,1
C10654,61.644247,490.6,490.6,0,18000,1197.347043,131.19619,0
C10655,0,0,0,310.888779,9000,0,864.1732459,0
C10656,1724.2041,8371.19,4178.39,959.946429,3800,9582.782864,1805.370785,0
C10657,558.989996,4552.44,3318.44,0,5000,5496.343824,173.931803,0
C10658,15.728894,202,0,0,2000,200.169721,43.909196,0
C10659,3808.073463,6030.34,3155.45,7279.880364,7000,17084.85192,2068.25205,1
C10660,28.394518,379.3,379.3,0,2500,534.818301,28.994494,0
C10661,2515.968879,1877.24,950.34,0,8500,4503.07943,810.909841,0
C10662,408.069031,3660.97,0,0,7500,4471.044825,188.409994,0
C10663,975.165854,2281.56,0,98.596565,20000,2068.187388,243.235999,0
C10664,879.190921,45.65,0,1246.223848,1200,1589.980022,439.870516,0
C10665,2331.38017,1919.66,608.76,0,6000,6725.483653,609.161536,0
C10666,27.20711,685.08,465.08,0,13000,798.047921,66.969941,0
C10667,1418.254924,362.13,362.13,0,1200,496.114334,15914.72154,0
C10668,1.979916,80,0,0,1500,0,864.1732459,0
C10669,331.586253,3703.36,2049.38,0,7500,3229.189675,195.370312,0
C10670,10359.45471,12650,0,2781.682203,10500,7566.470234,9170.428051,1
C10671,2144.477682,228.35,0,1908.662268,4000,2520.722012,507.937007,0
C10672,2927.082849,0,0,3987.822594,4000,862.790575,1178.426048,0
C10673,654.747715,1969.24,1401.77,0,12000,2011.781378,219.067764,0
C10674,1162.770552,533.36,533.36,19.292323,1200,632.227172,1395.576542,0
C10675,4094.433899,0,0,1618.325972,7500,1070.599052,1441.148962,0
C10676,278.142977,1901.94,1534.94,0,4500,1624.241905,168.938924,0
C10677,5941.847384,0,0,744.138154,7000,1756.829998,2166.204489,0
C10678,983.339069,5601.54,2527.72,36.336457,7500,4807.552996,207.134142,0
C10679,820.05973,162.56,162.56,0,1000,215.685296,7281.645049,0
C10680,7025.757291,66.32,0,8733.135566,9000,9547.622542,2385.432813,0
C10681,1.411754,19.9,19.9,0,6500,49.622958,48.782575,0
C10682,5656.069801,362.36,0,7240.433194,8000,683.421497,2036.877611,0
C10683,2705.591995,818.02,492,2758.007287,3000,4055.34116,1002.627519,0
C10684,235.294264,1286.2,0,0,4000,1272.434565,218.00803,0
C10685,3472.806962,1800,1800,2642.846513,6000,2214.368263,4093.868044,0
C10686,2892.138807,0,0,129.381701,3000,666.956678,1066.060177,0
C10687,145.973232,1131.08,1131.08,0,18000,1317.549381,481.452747,0
C10688,1943.792266,83.35,83.35,0,4000,290.353132,276.463002,0
C10689,2119.537904,342.07,72,0,3000,3505.371815,894.910352,0
C10690,233.395491,2025,0,385.62779,6000,2420.445403,118.312302,0
